Laboratório,EAN 1,Produto (Dosagem),Classe Terapêutica
Farmace,7898166040366,Cloreto de sodio (100 mg / 10 ml),Soluções padrão (<=20ml)
Equiplex Indústria,7898007676235,Solucao fisiologica de cloreto de sodio equiplex (9 mg / 10 ml),Soluções padrão (<=20ml)
Equiplex Indústria,7898007676273,Solucao fisiologica de cloreto de sodio equiplex (100 mg / 10 ml),Soluções padrão (<=20ml)
Equiplex Indústria,7898007676372,Solucao fisiologica de cloreto de sodio equiplex (200 mg / 10 ml),Soluções padrão (<=20ml)
Vasconcelos,0789892050054,Cloreto de potássio (191 mg / 50 ml),Soluções eletrolíticas (>20ml e <100ml)
Vasconcelos,7898920500556,Cloreto de potássio (191 mg / 50 ml),Soluções eletrolíticas (>20ml e <100ml)
Vasconcelos,7898920500563,Cloreto de potássio (191 mg / 50 ml),Soluções eletrolíticas (>20ml e <100ml)
Vasconcelos,7898920500518,Cloreto de sódio (200 mg / 50ml),Soluções eletrolíticas (>20ml e <100ml)
Vasconcelos,7898920500532,Cloreto de sódio (200 mg / 50 ml),Soluções eletrolíticas (>20ml e <100ml)
Halex Istar Industria Farmaceutica Sa,7896727806154,Glicose 75% (750 mg / 10 ml),Soluções calóricas <100ml
Equiplex Indústria,7898007676631,Solucao de glicose (750 mg / 10 ml),Soluções calóricas <100ml
Samtec Biotecnologia Limitada,7898415823115,Glicose (50% / 10 ml),Soluções calóricas <100ml
Samtec Biotecnologia Limitada,7898415823016,Glicose (25% / 10 ml),Soluções calóricas <100ml
Samtec Biotecnologia Limitada,7898415823122,Glicose (50% / 20 ml),Soluções calóricas <100ml
Vasconcelos,7898920500662,"Polignutri (22,00 mg / 6,30 mg / 0,17 mg / 102,50 mcg / 0,098 mg / 2 ml)",Outras soluções injetáves ou aditivos para infusão (<100ml)
Farmace,7898166040328,Farmace -agua para injeção (1 ml / 10 ml),Outras soluções injetáves ou aditivos para infusão (<100ml)
Equiplex Indústria,7898007676686,Agua para injeção (20 ml),Outras soluções injetáves ou aditivos para infusão (<100ml)
Farma Vision Importacao E Exportacao De Medicamentos Ltda,0619205418383,Água para injetáveis (20 ml),Outras soluções injetáves ou aditivos para infusão (<100ml)
Farma Vision Importacao E Exportacao De Medicamentos Ltda,0619205418277,Água para injetáveis (10 ml),Outras soluções injetáves ou aditivos para infusão (<100ml)
Farma Vision Importacao E Exportacao De Medicamentos Ltda,0619205418376,Água para injetáveis (5 ml),Outras soluções injetáves ou aditivos para infusão (<100ml)
Samtec Biotecnologia Limitada,7898415821029,Água para injetáveis (20 ml),Outras soluções injetáves ou aditivos para infusão (<100ml)
Samtec Biotecnologia Limitada,7898415821012,Água para injetáveis (10 ml),Outras soluções injetáves ou aditivos para infusão (<100ml)
Samtec Biotecnologia Limitada,7898415821074,Água para injetáveis (5 ml),Outras soluções injetáves ou aditivos para infusão (<100ml)
Equiplex Indústria,7898007676051,Agua para injeção (10 ml),Outras soluções injetáves ou aditivos para infusão (<100ml)
Halex Istar Industria Farmaceutica Sa,7898361700010,Isofarma - agua para injeção (5 ml),Outras soluções injetáves ou aditivos para infusão (<100ml)
Halex Istar Industria Farmaceutica Sa,7898361700157,Isofarma - agua para injeção (10 ml),Outras soluções injetáves ou aditivos para infusão (<100ml)
Halex Istar Industria Farmaceutica Sa,7898361700195,Isofarma - agua para injeção (20 ml),Outras soluções injetáves ou aditivos para infusão (<100ml)
Baxter,7898008410333,Água estéril baxter (3000 ml),Soluções de irrigação - água
Jp Industria,7896137641406,Água para irrigação (3000 ml),Soluções de irrigação - água
Jp Industria,7896137641505,"Glicina jp 1,5% (15 mg / 3000 ml)",Soluções de irrigação - glicina
Baxter,7898008410661,Baxter glicina (15 mg / 3000 ml),Soluções de irrigação - glicina
Fresenius Kabi Brasil Ltda,7897947708815,Purisole sm (1000 ml),Outras soluções de irrigação
Halex Istar Industria Farmaceutica Sa,7896727869784,"Sorbitol + manitol (5,4 mg / 1000 ml)",Outras soluções de irrigação
Baxter,7898008410678,Baxter sorbitol (3 mg / 3000 ml),Outras soluções de irrigação
Laboratorios B. Braun S/A,4046963935399,Sol-cart b (650 g),Soluções para hemodiálise
Laboratorios B. Braun S/A,4046963935412,Sol-cart b (760 g),Soluções para hemodiálise
Farmace,7898166040281,"Bicarbonato de sódio 8,4 % (84 mg / 5000 ml)",Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179361021,Farmacart (720 g),Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179361038,Farmacart (900 g),Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179365180,Farmacart (650g),Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179362097,"Cphd farmarin (0,084 g / 5 l)",Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179362172,"Cphd farmarin (0,084 g / 6 l)",Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606227,Cphd 35 ba (84 g / 5l),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898127453014,Bibag (700 g),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157457241,Bibag (900 g),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157457760,Bibag (900g),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157458002,Bibag (650 g),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157457739,Bibag (650 g),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157454714,"Cphd bicarbonato de sódio 8,4 % (84 mg / 5000 ml)",Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157452871,Cphd genius ds (1 g / 686 g),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157451010,Cphd genius ds (1 g / 658 g),Soluções para hemodiálise
Eurofarma,7891317011093,Tricit (40 mg / 3000 ml),Soluções para hemodiálise
Fresenius Medical Care Ltda,4046241123012,Cifoban (1500 ml),Soluções para hemodiálise
Fresenius Medical Care Ltda,4046241123036,Cifoban (1500 ml),Soluções para hemodiálise
Baxter,7898473026336,"Regiocit (5,29 g / 5,03 g / 5000 ml)",Soluções para hemodiálise
Fresenius Medical Care Ltda,4046241122992,"Calrecia (14,7 mg / 1,5 l)",Soluções para hemodiálise
Fresenius Medical Care Ltda,4046241120547,Multibic (5000 ml),Soluções para hemodiálise
Fresenius Medical Care Ltda,4046241120509,Multibic (5000 ml),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606012,Cphd ac (5l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606371,Cphd ac (5l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606302,Cphd ac (6.2l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606326,Cphd ac (6.2l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606098,Cphd ac (5 l),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157459986,Cphd genius (960 ml),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157459955,Cphd genius (960 ml),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157452901,Cphd genius (960 ml),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157454707,Cphd 24/34 (5000 ml),Soluções para hemodiálise
Farmace,7898166042964,"Fração ácida ca ++ 3,0 meq/l 1:44 (5l)",Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606234,Cphd ac (5l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606043,Cphd ac (5l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606241,Cphd ac (5l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606258,Cphd ac (5l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606265,Cphd ac (6.2l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606272,Cphd ac (6.2l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606289,Cphd ac (6.2l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606401,Cphd ac 35 c/ glicose (5l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606333,"Cphd ac 35 c/ glicose (6,2l)",Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606357,"Cphd ac 35 c/ glicose (6,2l)",Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606364,"Cphd ac 35 c/ glicose (6,2l)",Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606173,Cphd smp 35 (84 g / 6 l),Soluções para hemodiálise
Farmace,7898166040281,Cloreto de sódio + cloreto de cálcio + associações farmace (5000 ml),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157452482,Cphd genius (960 ml),Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179362134,Cphd - concentrado ácido para hemodiálise sem glicose (5 l),Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179362165,Cphd - concentrado ácido para hemodiálise sem glicose (5 l),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157450440,Cphd com glicose (5l),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157450433,Cphd com glicose (5l),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157450396,Cphd com glicose (5l),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157457388,Cphd sem glicose 1:44 (5l),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157457395,Cphd sem glicose 1:44 (5l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606197,Cphd ac 35 c/ glicose (5l),Soluções para hemodiálise
Salbego Laboratório Farmacêutico Ltda,7898906606203,Cphd ac 35 c/ glicose (5l),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157450471,Cphd com glicose (5l),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157450419,Cphd com glicose (5l),Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179360055,"Farmarin cphd (1,0 g / 5 l)",Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179360741,"Farmarin cphd (1,0 g / 5 l)",Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179360185,"Farmarin cphd (1,0 g / 5 l)",Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179360222,"Farmarin cphd (1,0 g / 5 l)",Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179360062,"Farmarin cphd (1,0 g / 5 l)",Soluções para hemodiálise
Farmace,7898166042834,"Farmace cphd - fração ácida com cálcio 2,5 meq/l (5 l)",Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179362066,Cphd - concentrado ácido para hemodiálise sem glicose (5 l),Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179362714,Cphd - concentrado ácido para hemodiálise sem glicose (5 l),Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179364282,Cphd - concentrado ácido para hemodiálise sem glicose (5 l),Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179364299,Cphd - concentrado ácido para hemodiálise sem glicose (5 l),Soluções para hemodiálise
Fresenius Medical Care Ltda,4046241118117,Lonadial (5000 ml),Soluções para hemodiálise
Fresenius Medical Care Ltda,4046241118094,Lonadial (5000 ml),Soluções para hemodiálise
Baxter,7898473026343,Phoxilium (5000 ml),Soluções para hemodiálise
Baxter,7898473026350,Biphozyl (5000 ml),Soluções para hemodiálise
Fresenius Medical Care Ltda,7898157458330,Cphd genius ds (1 g / 722 g),Soluções para hemodiálise
Eurofarma,7898939811544,Hemolenta (5000 ml),Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179365050,Farmarin cphd (5 l),Soluções para hemodiálise
Farmarin Industria E Comercio Ltda,7898179365074,Farmarin cphd (5 l),Soluções para hemodiálise
Baxter,7898008415253,Dianeal pd-2 (2000 ml),Soluções para diálise peritoneal
Baxter,7898008415215,Dianeal pd-2 (2000 ml),Soluções para diálise peritoneal
Baxter,7898008415239,Dianeal pd-2 (2000 ml),Soluções para diálise peritoneal
Baxter,7898008415277,Dianeal pd-2 (1000 ml),Soluções para diálise peritoneal
Baxter,7898008415000,Dianeal pd-2 (2000 ml),Soluções para diálise peritoneal
Baxter,7898008415154,Dianeal pd-2 (2000 ml),Soluções para diálise peritoneal
Baxter,7898008415055,Dianeal pd-2 (2500 ml),Soluções para diálise peritoneal
Baxter,7898008415062,Dianeal pd-2 (2500 ml),Soluções para diálise peritoneal
Baxter,7898008415079,Dianeal pd-2 (2500 ml),Soluções para diálise peritoneal
Baxter,7898008410289,Dianeal pd-2 (2500 ml),Soluções para diálise peritoneal
Baxter,7898008413761,Dianeal pd-2 (6000 ml),Soluções para diálise peritoneal
Baxter,7898008410296,Dianeal pd-2 (2500 ml),Soluções para diálise peritoneal
Baxter,7898008413754,Dianeal pd-2 (6000 ml),Soluções para diálise peritoneal
Baxter,7898008410302,Dianeal pd-2 (2500 ml),Soluções para diálise peritoneal
Baxter,7898008413747,Dianeal pd-2 (6000 ml),Soluções para diálise peritoneal
Baxter,7898008410197,Dianeal pd-2 (5000 ml),Soluções para diálise peritoneal
Baxter,7898008413792,Dianeal pd-2 (6000 ml),Soluções para diálise peritoneal
Baxter,7898008413785,Dianeal pd-2 (6000 ml),Soluções para diálise peritoneal
Baxter,7898008410210,Dianeal pd-2 (5000 ml),Soluções para diálise peritoneal
Baxter,7898008413778,Dianeal pd-2 (6000 ml),Soluções para diálise peritoneal
Baxter,7898008410272,Dianeal pd-2 (2000 ml),Soluções para diálise peritoneal
Baxter,7898008415192,Dianeal pd-2 (2000 ml),Soluções para diálise peritoneal
Baxter,7898008415208,Dianeal pd-2 (2000 ml),Soluções para diálise peritoneal
Baxter,7898008415222,Dianeal pd-2 (2500 ml),Soluções para diálise peritoneal
Baxter,7898008415246,Dianeal pd-2 (2500 ml),Soluções para diálise peritoneal
Baxter,7898008415260,Dianeal pd-2 (2500 ml),Soluções para diálise peritoneal
Baxter,7898008410227,Dianeal pd-2 (2000 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157455308,Peritosteril (2500 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157455216,Peritosteril (2500ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157454851,Peritosteril (6000ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157455391,Peritosteril (2500ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157455247,Peritosteril (2500ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157455063,Peritosteril (2000ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157455421,Peritosteril (2500ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157454912,Peritosteril (6000 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157455452,Peritosteril (2500 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157455124,Peritosteril (2500 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157455186,Peritosteril (2500 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157454820,Peritosteril (6000 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157455001,Peritosteril (2000 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157455360,Peritosteril (2500 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157454769,Peritosteril (6000 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157454790,Peritosteril (6000 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157455339,Peritosteril (2500 ml),Soluções para diálise peritoneal
Fresenius Kabi Brasil Ltda,7897947706729,Solução p/ diálise peritoneal (1000 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157454943,Peritosteril (2000 ml),Soluções para diálise peritoneal
Fresenius Medical Care Ltda,7898157454882,Peritosteril (6000ml),Soluções para diálise peritoneal
Baxter,7898473020020,Extraneal (75 mg / 2000ml),Soluções para diálise peritoneal
Baxter,7898473021089,Extraneal (75 mg / 2000ml),Soluções para diálise peritoneal
Laboratorios B. Braun S/A,4046963489663,Duosol com potássio (5000 ml),Soluções de hemofiltração
Laboratorios B. Braun S/A,4046963489694,Duosol com potássio (5000 ml),Soluções de hemofiltração
Laboratorios B. Braun S/A,4046963489724,Duosol sem potássio (5000 ml),Soluções de hemofiltração
Jp Industria,7896137641215,Lactasol (5000 ml),Soluções de hemofiltração
Janssen-Cilag,7896212424528,Ribomustin (25 mg),Agentes antineoplásicos alquilantes
Janssen-Cilag,7896212424535,Ribomustin (100 mg),Agentes antineoplásicos alquilantes
Accord,7898577813399,"Bussulfano (6,0 mg / 10 ml)",Agentes antineoplásicos alquilantes
Accord,7898577813405,"Bussulfano (6,0 mg / 10 ml)",Agentes antineoplásicos alquilantes
Accord,7898577813924,"Buxilfam (6,0 mg / 10 ml)",Agentes antineoplásicos alquilantes
